customer_id,age,gender,region,membership,signup_year
C07150,44,M,서울,Bronze,2021
C07151,66,F,대구,Silver,2017
C07152,19,F,경기,Bronze,2016
C07153,41,F,대전,Gold,2022
C07154,48,M,경기,Gold,2018
C07155,50,F,대구,Bronze,2019
C07156,56,F,서울,Silver,2017
C07157,47,F,서울,Bronze,2023
C07158,63,M,광주,Silver,2021
C07159,54,M,대전,Bronze,2018
C07160,68,F,대구,Gold,2015
C07161,45,F,대구,Silver,2019
C07162,48,F,서울,VIP,2019
C07163,28,F,대구,Silver,2015
C07164,40,M,경기,Bronze,2023
C07165,19,F,경기,Bronze,2018
C07166,57,F,경기,Silver,2018
C07167,58,F,서울,Gold,2023
C07168,44,M,부산,Silver,2021
C07169,52,M,서울,Bronze,2015
C07170,19,F,부산,Silver,2018
C07171,56,M,서울,Silver,2019
C07172,54,M,부산,Silver,2023
C07173,38,M,서울,Bronze,2017
C07174,22,F,서울,Silver,2023
C07175,69,M,서울,VIP,2020
C07176,62,F,서울,Bronze,2023
C07177,38,M,서울,Bronze,2018
C07178,46,M,서울,Silver,2015
C07179,37,F,경기,Bronze,2018
C07180,55,F,서울,Bronze,2022
C07181,37,M,대전,Silver,2021
C07182,67,M,서울,Bronze,2015
C07183,42,F,대구,Bronze,2021
C07184,19,M,경기,Silver,2017
C07185,49,F,부산,Bronze,2016
C07186,43,F,서울,Bronze,2017
C07187,23,F,서울,Bronze,2017
C07188,58,M,대구,Bronze,2023
C07189,20,M,경기,Bronze,2022
C07190,50,F,경기,Silver,2020
C07191,18,M,경기,Silver,2021
C07192,68,F,경기,Bronze,2018
C07193,22,M,대구,Bronze,2019
C07194,30,M,대구,Gold,2015
C07195,36,M,경기,Silver,2017
C07196,29,M,대구,Bronze,2018
C07197,65,F,경기,Bronze,2020
C07198,42,M,부산,Bronze,2018
C07199,68,F,광주,Gold,2021
C07200,52,M,경기,Gold,2020
C07201,29,F,대구,Bronze,2020
C07202,47,M,부산,Bronze,2015
C07203,22,F,경기,Bronze,2020
C07204,51,M,대구,Bronze,2016
C07205,39,F,서울,Gold,2015
C07206,56,M,부산,Bronze,2018
C07207,30,M,서울,Bronze,2018
C07208,64,M,서울,Bronze,2021
C07209,20,F,부산,Silver,2019
C07210,70,F,경기,Bronze,2017
C07211,37,M,서울,Bronze,2018
C07212,48,F,대전,VIP,2015
C07213,22,M,경기,Bronze,2020
C07214,41,M,부산,Bronze,2020
C07215,57,M,경기,Silver,2019
C07216,50,F,서울,Silver,2016
C07217,25,F,부산,Silver,2019
C07218,41,M,경기,Bronze,2021
C07219,67,F,경기,Bronze,2019
C07220,37,F,서울,Bronze,2019
C07221,33,M,서울,Gold,2018
C07222,67,M,광주,Bronze,2015
C07223,69,F,서울,Bronze,2023
C07224,29,M,서울,Silver,2021
C07225,30,M,서울,Bronze,2016
C07226,62,F,광주,Gold,2019
C07227,59,F,부산,Bronze,2023
C07228,56,F,광주,Gold,2016
C07229,42,M,광주,VIP,2022
C07230,63,M,대전,Bronze,2022
C07231,49,F,경기,Bronze,2020
C07232,41,F,경기,Silver,2023
C07233,65,M,광주,Bronze,2021
C07234,64,F,경기,Bronze,2017
C07235,61,F,서울,Bronze,2021
C07236,26,M,경기,Bronze,2019
C07237,57,M,대구,Bronze,2022
C07238,67,F,서울,Bronze,2021
C07239,40,F,대구,Bronze,2019
C07240,67,M,대구,Bronze,2022
C07241,30,M,서울,Bronze,2015
C07242,49,M,서울,Bronze,2015
C07243,67,M,서울,Gold,2020
C07244,32,F,경기,Silver,2019
C07245,53,M,경기,Bronze,2022
C07246,66,M,경기,Bronze,2015
C07247,22,F,광주,Bronze,2017
C07248,39,F,서울,Silver,2023
C07249,33,F,부산,Silver,2015
C07250,58,M,경기,VIP,2019
C07251,27,F,대구,Silver,2023
C07252,41,M,경기,Silver,2019
C07253,35,M,경기,Bronze,2015
C07254,66,F,서울,Silver,2021
C07255,35,M,서울,Bronze,2015
C07256,24,F,경기,Gold,2018
C07257,21,F,경기,Silver,2016
C07258,43,M,서울,Bronze,2019
C07259,22,M,광주,Bronze,2017
C07260,33,M,대전,Silver,2015
C07261,52,F,부산,Bronze,2020
C07262,43,F,서울,Bronze,2023
C07263,35,F,대구,Silver,2017
C07264,46,M,서울,Bronze,2019
C07265,40,F,대구,Bronze,2022
C07266,70,F,경기,Bronze,2016
C07267,31,F,서울,Silver,2022
C07268,32,M,서울,Gold,2021
C07269,66,M,경기,Bronze,2017
C07270,50,M,대구,Bronze,2015
C07271,42,F,서울,VIP,2020
C07272,38,F,서울,Silver,2019
C07273,34,M,서울,Bronze,2017
C07274,40,M,부산,Gold,2022
C07275,60,F,경기,Bronze,2020
C07276,34,F,대전,Silver,2019
C07277,31,F,대구,Bronze,2020
C07278,46,M,대구,Bronze,2023
C07279,37,M,서울,Silver,2023
C07280,47,M,서울,Bronze,2015
C07281,36,M,경기,Bronze,2023
C07282,70,F,서울,Gold,2022
C07283,56,F,광주,Silver,2018
C07284,30,F,대구,Gold,2022
C07285,35,M,서울,Bronze,2020
C07286,40,M,광주,Silver,2022
C07287,63,F,서울,Bronze,2022
C07288,50,M,서울,Bronze,2016
C07289,56,M,서울,Bronze,2022
C07290,57,F,경기,Bronze,2022
C07291,35,M,대구,Bronze,2017
C07292,26,M,서울,Bronze,2019
C07293,50,F,대구,Gold,2017
C07294,49,F,서울,Bronze,2022
C07295,34,F,대전,Bronze,2016
C07296,36,M,광주,Bronze,2015
C07297,44,F,대구,Silver,2018
C07298,23,F,부산,Bronze,2018
C07299,52,M,서울,Silver,2015
C07300,54,M,서울,Gold,2017
C07301,51,F,경기,Bronze,2023
C07302,37,F,경기,Silver,2021
C07303,42,M,부산,Bronze,2020
C07304,21,M,서울,Bronze,2017
C07305,27,M,부산,Silver,2021
C07306,27,F,부산,Silver,2023
C07307,41,M,서울,Bronze,2022
C07308,38,F,대구,Silver,2019
C07309,28,F,경기,Bronze,2023
C07310,44,F,서울,Bronze,2022
C07311,33,M,서울,Bronze,2023
C07312,43,M,서울,Silver,2020
C07313,47,F,서울,Silver,2019
C07314,66,F,부산,Silver,2023
C07315,33,M,대전,Silver,2021
C07316,24,F,광주,Bronze,2022
C07317,33,M,경기,Silver,2022
C07318,52,F,광주,VIP,2018
C07319,33,M,대전,Gold,2021
C07320,57,F,서울,Bronze,2021
C07321,29,F,광주,Bronze,2023
C07322,52,F,대전,VIP,2019
C07323,66,M,대구,Bronze,2020
C07324,38,M,경기,Silver,2020
C07325,67,M,부산,Bronze,2020
C07326,60,F,경기,Bronze,2015
C07327,53,F,대전,Bronze,2023
C07328,65,M,서울,Bronze,2022
C07329,34,M,광주,Bronze,2019
C07330,49,M,서울,Gold,2018
C07331,58,F,서울,Gold,2021
C07332,23,M,대전,Silver,2015
C07333,41,M,광주,Silver,2015
C07334,44,F,경기,Bronze,2023
C07335,37,M,대전,Bronze,2019
C07336,42,M,광주,Silver,2022
C07337,19,M,광주,Gold,2023
C07338,26,M,부산,Silver,2023
C07339,45,M,대전,Bronze,2023
C07340,70,F,대구,Bronze,2019
C07341,55,M,대전,Bronze,2018
C07342,20,M,서울,Silver,2022
C07343,37,M,경기,Silver,2023
C07344,23,M,광주,Silver,2023
C07345,56,F,부산,Bronze,2020
C07346,50,M,대구,Silver,2022
C07347,18,F,대전,Silver,2022
C07348,54,M,대구,Bronze,2017
C07349,23,M,경기,Bronze,2016
C07350,62,M,서울,Bronze,2021
C07351,51,F,서울,Silver,2016
C07352,64,M,부산,Bronze,2017
C07353,32,M,서울,Bronze,2018
C07354,62,M,서울,Bronze,2020
C07355,43,M,경기,Bronze,2020
C07356,31,M,광주,Bronze,2023
C07357,24,F,서울,Bronze,2021
C07358,63,M,서울,Silver,2015
C07359,48,F,부산,Gold,2023
C07360,41,F,서울,Silver,2020
C07361,48,F,서울,Silver,2018
C07362,46,M,서울,Bronze,2017
C07363,59,F,부산,Silver,2017
C07364,49,M,서울,Bronze,2018
C07365,34,F,대전,Bronze,2018
C07366,31,M,서울,Gold,2021
C07367,57,M,대전,Bronze,2018
C07368,53,M,대구,Bronze,2023
C07369,65,M,광주,Silver,2020
C07370,41,M,서울,Silver,2015
C07371,62,F,부산,Silver,2017
C07372,44,M,대구,Silver,2022
C07373,42,F,부산,Gold,2020
C07374,49,M,부산,VIP,2015
C07375,69,M,서울,Bronze,2019
C07376,35,M,경기,Bronze,2016
C07377,63,M,서울,Bronze,2015
C07378,35,M,대전,Silver,2022
C07379,54,M,부산,Bronze,2017
C07380,43,M,서울,Bronze,2016
C07381,26,M,경기,Bronze,2022
C07382,52,M,부산,Gold,2016
C07383,25,F,서울,Gold,2016
C07384,37,F,부산,Bronze,2019
C07385,59,F,서울,Gold,2023
C07386,39,M,경기,Gold,2018
C07387,36,F,부산,Silver,2018
C07388,47,M,경기,Bronze,2023
C07389,70,M,경기,Bronze,2022
C07390,45,M,광주,Bronze,2020
C07391,52,F,경기,Bronze,2019
C07392,60,F,부산,Gold,2019
C07393,28,M,광주,Bronze,2015
C07394,48,M,서울,Silver,2019
C07395,66,F,서울,Silver,2020
C07396,65,F,광주,Bronze,2017
C07397,56,F,부산,Bronze,2022
C07398,53,F,광주,Bronze,2022
C07399,47,F,서울,Bronze,2016
C07400,40,F,광주,Gold,2018
C07401,36,F,서울,Gold,2019
C07402,29,F,광주,Gold,2017
C07403,32,F,광주,Gold,2015
C07404,48,M,부산,Silver,2023
C07405,60,M,부산,Bronze,2022
C07406,54,M,경기,Bronze,2019
C07407,54,M,서울,Bronze,2016
C07408,32,F,경기,Silver,2017
C07409,46,M,부산,Gold,2016
C07410,67,M,대전,Silver,2021
C07411,60,M,대구,VIP,2017
C07412,43,F,경기,VIP,2018
C07413,61,F,대구,Silver,2022
C07414,19,F,서울,Silver,2022
C07415,37,M,경기,Bronze,2020
C07416,32,M,경기,Bronze,2020
C07417,69,M,대전,Gold,2021
C07418,21,M,경기,Silver,2015
C07419,39,F,서울,VIP,2022
C07420,67,F,서울,Bronze,2019
C07421,55,M,부산,Silver,2016
C07422,40,M,서울,Bronze,2023
C07423,43,F,광주,Bronze,2016
C07424,68,M,경기,Bronze,2019
C07425,28,F,경기,Bronze,2023
C07426,45,F,대구,Gold,2016
C07427,19,F,경기,Bronze,2019
C07428,25,M,대구,VIP,2019
C07429,46,F,대구,Silver,2020
C07430,28,M,대구,Bronze,2023
C07431,54,M,광주,Silver,2015
C07432,35,F,광주,Gold,2021
C07433,67,M,부산,Silver,2016
C07434,31,M,대전,Bronze,2021
C07435,27,F,서울,Bronze,2019
C07436,52,M,대전,Bronze,2021
C07437,26,M,서울,Silver,2022
C07438,52,M,서울,Bronze,2015
C07439,28,M,대구,Silver,2022
C07440,61,M,경기,Bronze,2023
C07441,29,M,경기,Silver,2022
C07442,20,M,서울,Silver,2015
C07443,70,M,서울,Gold,2021
C07444,56,M,서울,Silver,2020
C07445,31,M,서울,Bronze,2015
C07446,45,F,부산,Silver,2019
C07447,28,M,대구,Bronze,2019
C07448,56,F,대구,Bronze,2023
C07449,42,M,경기,Gold,2023
C07450,38,M,대전,Silver,2021
C07451,27,M,경기,Bronze,2019
C07452,60,F,서울,Gold,2018
C07453,32,M,대전,Bronze,2016
C07454,36,M,경기,Silver,2015
C07455,65,M,대전,Bronze,2022
C07456,39,M,경기,Bronze,2017
C07457,38,F,대구,Bronze,2022
C07458,69,M,서울,Silver,2017
C07459,61,F,광주,Bronze,2022
C07460,49,M,서울,Bronze,2018
C07461,67,M,서울,Bronze,2020
C07462,40,F,서울,Gold,2022
C07463,30,F,부산,Gold,2017
C07464,22,M,서울,Bronze,2020
C07465,21,F,대전,VIP,2017
C07466,45,M,광주,Gold,2018
C07467,31,M,대구,Silver,2017
C07468,25,M,대구,Bronze,2023
C07469,26,F,광주,Gold,2016
C07470,68,F,광주,Gold,2017
C07471,52,M,대전,Bronze,2019
C07472,54,M,대전,Silver,2018
C07473,38,M,서울,Gold,2021
C07474,35,F,서울,Gold,2016
C07475,50,F,부산,VIP,2021
C07476,25,M,서울,Gold,2020
C07477,68,M,서울,Silver,2018
C07478,66,F,대구,Gold,2015
C07479,34,F,부산,Bronze,2019
C07480,60,F,부산,Bronze,2020
C07481,48,F,대전,Bronze,2023
C07482,51,M,부산,Silver,2021
C07483,23,F,경기,Silver,2015
C07484,39,F,서울,Bronze,2023
C07485,31,M,경기,Bronze,2017
C07486,20,F,서울,Silver,2021
C07487,29,F,서울,Bronze,2021
C07488,53,M,서울,Bronze,2015
C07489,29,M,광주,Bronze,2022
C07490,62,M,대구,Silver,2021
C07491,19,M,부산,Gold,2016
C07492,19,F,광주,Bronze,2015
C07493,32,M,서울,Silver,2016
C07494,40,M,부산,Bronze,2020
C07495,46,F,서울,VIP,2021
C07496,34,M,광주,Gold,2015
C07497,49,M,경기,Bronze,2022
C07498,24,M,서울,Gold,2015
C07499,47,F,서울,Bronze,2018
C07500,45,F,광주,Bronze,2023
C07501,31,F,서울,Silver,2016
C07502,61,F,대전,Bronze,2021
C07503,47,M,경기,Gold,2019
C07504,34,F,서울,Bronze,2019
C07505,49,F,경기,VIP,2023
C07506,63,M,경기,Gold,2015
C07507,23,F,경기,Bronze,2019
C07508,68,F,부산,Silver,2021
C07509,41,F,경기,Bronze,2019
C07510,23,F,경기,Silver,2021
C07511,44,F,서울,Bronze,2015
C07512,35,M,경기,Silver,2018
C07513,41,M,경기,Silver,2016
C07514,54,M,부산,Bronze,2023
C07515,41,F,서울,Silver,2022
C07516,55,M,대구,Gold,2018
C07517,51,M,부산,Bronze,2019
C07518,57,F,서울,Gold,2016
C07519,64,M,경기,Silver,2015
C07520,32,M,대전,Bronze,2022
C07521,28,F,서울,Bronze,2019
C07522,39,M,대구,Bronze,2021
C07523,41,M,경기,Bronze,2016
C07524,18,F,부산,Bronze,2022
C07525,35,F,부산,Silver,2015
C07526,61,F,경기,Silver,2020
C07527,29,F,서울,Bronze,2023
C07528,60,F,광주,Silver,2023
C07529,45,F,대구,Bronze,2020
C07530,57,F,부산,Bronze,2023
C07531,24,M,경기,Bronze,2021
C07532,40,F,경기,Silver,2021
C07533,38,F,광주,VIP,2016
C07534,51,M,서울,Gold,2018
C07535,28,F,광주,Gold,2016
C07536,39,F,서울,Bronze,2022
C07537,59,F,부산,Bronze,2016
C07538,52,M,경기,Bronze,2022
C07539,69,M,부산,Bronze,2015
C07540,46,M,서울,Bronze,2021
C07541,59,M,부산,Gold,2018
C07542,45,F,광주,Bronze,2021
C07543,35,M,경기,Bronze,2016
C07544,31,M,서울,Bronze,2019
C07545,35,M,서울,Bronze,2021
C07546,45,F,부산,Silver,2020
C07547,41,M,서울,VIP,2015
C07548,25,F,서울,Gold,2016
C07549,59,F,경기,Gold,2021
C07550,62,F,서울,Bronze,2019
C07551,70,M,서울,Bronze,2021
C07552,25,F,경기,Bronze,2021
C07553,21,F,서울,Bronze,2019
C07554,44,M,서울,Silver,2021
C07555,53,M,경기,Bronze,2016
C07556,22,F,서울,Silver,2018
C07557,50,F,서울,Silver,2019
C07558,66,F,부산,VIP,2017
C07559,51,F,부산,Silver,2017
C07560,47,F,서울,VIP,2017
C07561,25,M,부산,Bronze,2016
C07562,56,F,대전,Bronze,2020
C07563,64,F,대전,Silver,2015
C07564,43,M,경기,Bronze,2015
C07565,54,F,서울,Silver,2015
C07566,51,F,경기,Gold,2017
C07567,24,F,서울,Silver,2017
C07568,57,M,경기,Bronze,2016
C07569,45,F,광주,Silver,2019
C07570,56,M,경기,Bronze,2023
C07571,56,M,부산,Bronze,2021
C07572,45,M,서울,Gold,2023
C07573,31,F,서울,Bronze,2021
C07574,70,M,대전,VIP,2022
C07575,67,F,경기,Bronze,2019
C07576,55,F,서울,Bronze,2020
C07577,21,M,부산,Bronze,2017
C07578,59,F,대구,Gold,2023
C07579,35,M,서울,Bronze,2016
C07580,61,M,경기,Bronze,2016
C07581,65,F,경기,Bronze,2019
C07582,42,F,경기,Silver,2015
C07583,24,F,서울,Silver,2019
C07584,55,F,경기,Bronze,2020
C07585,45,F,서울,Silver,2020
C07586,22,M,광주,Bronze,2023
C07587,20,F,부산,Bronze,2017
C07588,61,F,대전,VIP,2023
C07589,48,F,부산,VIP,2020
C07590,64,M,서울,VIP,2017
C07591,59,M,경기,Bronze,2022
C07592,37,M,부산,Silver,2019
C07593,36,F,경기,Gold,2021
C07594,65,M,부산,Silver,2020
C07595,28,M,서울,Bronze,2016
C07596,57,F,대구,Silver,2023
C07597,20,F,광주,Silver,2021
C07598,40,F,경기,Silver,2023
C07599,24,M,대구,Bronze,2018
C07600,40,M,서울,Silver,2021
C07601,24,M,서울,Gold,2020
C07602,63,F,경기,Bronze,2015
C07603,51,F,경기,Bronze,2021
C07604,59,M,부산,Gold,2023
C07605,36,M,부산,Silver,2020
C07606,26,M,서울,Bronze,2020
C07607,65,F,서울,VIP,2018
C07608,68,F,서울,Bronze,2021
C07609,35,M,대전,Silver,2020
C07610,58,F,부산,Bronze,2018
C07611,65,F,광주,Bronze,2021
C07612,62,F,경기,Bronze,2022
C07613,59,M,서울,Bronze,2017
C07614,42,M,부산,Gold,2023
C07615,69,F,경기,Silver,2020
C07616,31,F,경기,Silver,2015
C07617,61,M,경기,Bronze,2018
C07618,42,M,부산,VIP,2021
C07619,36,M,부산,VIP,2022
C07620,56,M,서울,Gold,2018
C07621,32,F,대구,Silver,2018
C07622,33,M,부산,Bronze,2017
C07623,44,M,경기,Bronze,2019
C07624,57,M,대구,Gold,2023
C07625,27,M,서울,Silver,2022
C07626,21,M,광주,Silver,2023
C07627,68,F,서울,Bronze,2015
C07628,36,F,서울,Silver,2022
C07629,45,F,대구,Silver,2022
C07630,38,M,경기,Bronze,2015
C07631,64,M,광주,Bronze,2023
C07632,31,F,경기,Silver,2023
C07633,50,M,부산,Gold,2018
C07634,65,M,서울,Silver,2022
C07635,27,M,대구,Gold,2022
C07636,36,M,서울,Bronze,2023
C07637,47,M,광주,Silver,2018
C07638,39,M,경기,Bronze,2020
C07639,20,F,경기,Bronze,2023
C07640,54,M,서울,Bronze,2017
C07641,58,F,대전,Bronze,2021
C07642,35,M,대구,Gold,2017
C07643,28,M,경기,Bronze,2017
C07644,65,M,대전,Gold,2016
C07645,19,M,대전,Gold,2023
C07646,29,F,경기,Bronze,2016
C07647,23,M,서울,Bronze,2018
C07648,60,F,경기,Bronze,2015
C07649,57,F,경기,Gold,2019
C07650,61,F,경기,Silver,2021
C07651,46,F,광주,Bronze,2018
C07652,47,M,서울,Silver,2017
C07653,19,F,광주,Gold,2015
C07654,26,M,대전,Bronze,2016
C07655,64,F,대구,Bronze,2018
C07656,19,F,경기,Bronze,2023
C07657,46,F,부산,Silver,2017
C07658,50,M,대구,VIP,2021
C07659,27,F,서울,Bronze,2018
C07660,51,M,대구,Gold,2023
C07661,61,F,경기,Gold,2020
C07662,25,F,경기,Silver,2017
C07663,54,F,대구,Silver,2016
C07664,50,M,서울,Silver,2017
C07665,64,M,광주,Bronze,2021
C07666,23,M,부산,Gold,2015
C07667,61,F,부산,VIP,2022
C07668,57,F,경기,Bronze,2015
C07669,62,F,서울,Bronze,2016
C07670,36,F,부산,Bronze,2016
C07671,49,M,대구,Silver,2016
C07672,44,F,서울,Bronze,2023
C07673,18,M,경기,Silver,2022
C07674,60,M,광주,Silver,2022
C07675,69,M,부산,Silver,2021
C07676,50,F,부산,Silver,2022
C07677,57,M,서울,VIP,2020
C07678,49,M,부산,Bronze,2017
C07679,22,M,대구,Silver,2015
C07680,34,F,경기,Silver,2020
C07681,25,M,서울,Bronze,2019
C07682,59,M,서울,Bronze,2020
C07683,51,M,경기,Silver,2016
C07684,26,M,부산,Bronze,2022
C07685,40,M,서울,Bronze,2015
C07686,52,M,경기,VIP,2018
C07687,67,F,부산,Bronze,2023
C07688,24,M,서울,Bronze,2021
C07689,32,F,서울,Gold,2018
C07690,70,F,부산,Bronze,2018
C07691,37,F,대구,Bronze,2015
C07692,67,F,부산,Bronze,2017
C07693,42,M,대구,Silver,2016
C07694,20,F,부산,Bronze,2019
C07695,63,M,광주,Gold,2019
C07696,41,M,광주,Bronze,2018
C07697,51,M,대구,Silver,2017
C07698,63,F,부산,Bronze,2021
C07699,39,M,대전,Bronze,2021
C07700,28,M,서울,VIP,2016
C07701,65,F,서울,Gold,2023
C07702,25,M,대구,Bronze,2021
C07703,56,M,광주,Bronze,2022
C07704,60,M,대구,Bronze,2020
C07705,52,F,광주,Silver,2020
C07706,66,M,경기,Silver,2020
C07707,63,M,대전,Gold,2018
C07708,55,M,서울,Silver,2015
C07709,25,M,대전,Silver,2020
C07710,54,F,부산,Bronze,2018
C07711,44,F,서울,Silver,2018
C07712,45,F,대구,Silver,2023
C07713,57,M,서울,Silver,2023
C07714,51,M,서울,Bronze,2015
C07715,49,M,서울,VIP,2023
C07716,32,F,서울,Silver,2021
C07717,61,F,대구,Bronze,2017
C07718,34,M,경기,Silver,2016
C07719,50,M,대전,Bronze,2015
C07720,64,M,경기,Bronze,2016
C07721,63,F,광주,Silver,2018
C07722,69,M,대전,Gold,2021
C07723,33,F,서울,Bronze,2015
C07724,46,F,서울,Silver,2023
C07725,26,M,경기,Bronze,2017
C07726,50,M,광주,Silver,2021
C07727,66,M,광주,Silver,2021
C07728,46,F,경기,Silver,2021
C07729,30,M,서울,Silver,2018
C07730,38,F,대구,Bronze,2020
C07731,38,F,부산,Bronze,2020
C07732,22,M,서울,Silver,2021
C07733,27,M,대구,Bronze,2020
C07734,23,F,대전,Silver,2017
C07735,68,F,서울,Gold,2023
C07736,30,M,서울,Gold,2016
C07737,18,F,대구,Gold,2019
C07738,37,M,부산,Silver,2023
C07739,64,M,대전,Bronze,2019
C07740,63,M,광주,Bronze,2017
C07741,25,M,서울,Gold,2018
C07742,27,F,부산,Bronze,2020
C07743,26,M,부산,Bronze,2017
C07744,66,M,서울,Bronze,2019
C07745,58,F,서울,Gold,2017
C07746,20,F,부산,Silver,2019
C07747,28,M,경기,Silver,2022
C07748,29,M,경기,Bronze,2022
C07749,27,F,서울,Bronze,2019
C07750,42,F,부산,Gold,2022
C07751,66,M,경기,Bronze,2021
C07752,66,F,광주,VIP,2021
C07753,42,F,경기,Gold,2020
C07754,28,F,광주,Bronze,2022
C07755,53,F,경기,VIP,2016
C07756,56,M,부산,Gold,2016
C07757,70,M,서울,Gold,2016
C07758,43,M,대구,Gold,2015
C07759,31,M,광주,Gold,2018
C07760,56,F,대구,Silver,2022
C07761,57,F,부산,Silver,2023
C07762,18,F,경기,Bronze,2022
C07763,21,F,부산,Bronze,2017
C07764,47,M,대전,Silver,2022
C07765,29,M,부산,Bronze,2018
C07766,52,F,대전,Bronze,2018
C07767,30,M,경기,Bronze,2020
C07768,69,M,광주,VIP,2016
C07769,48,F,대구,Bronze,2017
C07770,55,M,대구,Bronze,2017
C07771,60,M,대구,Silver,2023
C07772,40,F,경기,Silver,2023
C07773,21,F,부산,Silver,2022
C07774,69,F,대전,Bronze,2015
C07775,33,M,경기,Gold,2016
C07776,24,F,대전,Bronze,2022
C07777,39,F,서울,Bronze,2020
C07778,46,M,서울,Gold,2016
C07779,28,M,경기,Gold,2016
C07780,50,F,광주,Bronze,2019
C07781,46,M,서울,Bronze,2015
C07782,56,M,부산,Bronze,2016
C07783,29,F,경기,Silver,2017
C07784,24,F,서울,Silver,2021
C07785,56,M,서울,Bronze,2018
C07786,59,F,서울,Silver,2016
C07787,65,M,경기,Gold,2022
C07788,43,M,경기,Bronze,2017
C07789,57,M,서울,Bronze,2016
C07790,26,M,대전,Bronze,2017
C07791,58,F,대구,Gold,2022
C07792,51,M,경기,Bronze,2018
C07793,62,F,경기,Bronze,2019
C07794,30,M,서울,Bronze,2015
C07795,53,M,부산,Gold,2019
C07796,42,F,대전,VIP,2017
C07797,41,F,광주,Silver,2016
C07798,61,M,서울,Bronze,2018
C07799,34,M,서울,Gold,2020
C07800,19,F,대전,Bronze,2020
C07801,30,F,서울,Bronze,2021
C07802,48,F,부산,Silver,2018
C07803,46,M,서울,Bronze,2023
C07804,67,F,광주,Bronze,2023
C07805,45,M,서울,Bronze,2019
C07806,44,F,부산,Gold,2019
C07807,32,F,서울,Silver,2021
C07808,48,F,서울,Gold,2023
C07809,57,M,경기,Bronze,2015
C07810,32,F,서울,Silver,2023
C07811,50,F,서울,Silver,2023
C07812,37,M,서울,Bronze,2016
C07813,59,F,서울,Gold,2019
C07814,29,M,대전,Gold,2021
C07815,54,M,경기,Silver,2022
C07816,26,M,광주,Silver,2018
C07817,40,F,경기,Silver,2021
C07818,25,F,서울,Bronze,2022
C07819,49,M,부산,Bronze,2020
C07820,65,M,서울,Silver,2017
C07821,31,M,부산,Bronze,2016
C07822,44,F,서울,Bronze,2019
C07823,42,M,부산,Bronze,2018
C07824,30,M,광주,Bronze,2018
C07825,38,F,대전,VIP,2018
C07826,62,F,경기,Gold,2020
C07827,48,M,경기,Bronze,2019
C07828,54,M,서울,Bronze,2018
C07829,65,M,대구,Bronze,2023
C07830,60,M,대전,Gold,2015
C07831,22,F,경기,Bronze,2018
C07832,30,M,대구,VIP,2021
C07833,45,F,대구,Bronze,2016
C07834,60,F,대구,Silver,2016
C07835,42,M,대구,VIP,2022
C07836,68,F,서울,Bronze,2023
C07837,52,M,대구,Bronze,2017
C07838,64,F,서울,Silver,2020
C07839,56,M,대구,Silver,2016
C07840,24,F,서울,Silver,2022
C07841,55,F,광주,Silver,2022
C07842,49,M,광주,Bronze,2018
C07843,20,F,부산,Silver,2016
C07844,62,F,서울,Bronze,2016
C07845,56,F,광주,Bronze,2019
C07846,54,F,광주,Silver,2021
C07847,67,F,부산,Bronze,2016
C07848,39,F,대전,Bronze,2020
C07849,25,F,서울,Gold,2023
C07850,34,F,대구,Silver,2017
C07851,69,F,경기,Silver,2015
C07852,44,M,서울,Silver,2021
C07853,50,F,부산,Silver,2022
C07854,63,F,대구,Silver,2022
C07855,34,M,서울,Bronze,2016
C07856,59,F,대구,Gold,2015
C07857,29,F,서울,Bronze,2021
C07858,65,M,부산,Bronze,2020
C07859,63,F,대구,Silver,2018
C07860,44,M,서울,Gold,2017
C07861,65,M,부산,Bronze,2021
C07862,25,F,경기,Silver,2016
C07863,40,M,부산,Gold,2020
C07864,59,M,경기,VIP,2020
C07865,66,F,서울,Silver,2018
C07866,46,F,서울,Bronze,2017
C07867,67,M,광주,Bronze,2016
C07868,37,F,서울,Silver,2023
C07869,33,M,서울,Silver,2019
